GEMET:1239	cell (biology)	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:12390	wreck	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12417	sinking of waste	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12429	residue of grinding	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12430	treatment residue	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12431	incineration residue	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12435	clearing sludge	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12436	dehydrated sludge	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12441	residual waste sludge	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12446	sludge stabilisation	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12456	industrial wasteland	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:12485	hydrocarbon storage tank	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:12599	aerobic treatment	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:12600	anaerobic treatment	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:1265	cephalopod	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:12656	underground quarry	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:12717	soil stability	LITHOSPHERE_soil_geological_processes	LITHOSPHERE_soil_geological_processes
GEMET:1275	cetacean	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:12807	major risk installation	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:12808	dangerous installation	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:1296	chelicerate	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:13041	information centre	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:1306	chemical fallout	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:13100	urban habitat	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13101	wild fauna	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:13104	rural habitat	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:1311	chemical installation	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13111	ontogenesis	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:13117	open lawn	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13118	biological cycle	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:13120	human habitat	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13121	urban concentration	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13122	home garden	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13127	iron scrap	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:1316	chemical plant	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:1318	chemical pollutant	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:13188	fodder plant	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:13189	industrial plant (organism)	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:1319	chemical pollution	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:13190	textile plant	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:13191	tropical plant	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:13192	agricultural real estate	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13195	geophysical environment	ENVIRONMENT_natural_environment_anthropic_environment	ENVIRONMENT_natural_environment_anthropic_environment
GEMET:1330	chemical in the environment	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:1337	chemical treatment of waste	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:1341	chemical waste	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:13557	animal excrement	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:13562	paint room	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13568	hiking trail	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13570	overflow (outlet)	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:1362	chiropteran	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:13639	bovine	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:13781	sluice-gate	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:13976	coniferous tree	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:1406	chrysophyta	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:14098	sorting at source	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:14163	ministry building	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:1422	city centre	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:14243	waste gas dispersion	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:1426	municipal dumping	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:143	aerobic condition	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:14418	municipal heating network	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:14507	dipteran	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:14581	underground railway	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
GEMET:14652	animal remain	WASTES_POLLUTANTS_POLLUTION	WASTES_POLLUTANTS_POLLUTION
GEMET:1474	climatic factor	ATMOSPHERE_air_climate	ATMOSPHERE_air_climate
GEMET:1480	climax	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:1481	climbing plant (wall)	BIOSPHERE_organisms_ecosystems	BIOSPHERE_organisms_ecosystems
GEMET:14858	data centre	ANTHROPOSPHERE_built_environment_human_settlements_land_setup	ANTHROPOSPHERE_built_environment_human_settlements_land_setup
